Set test time: 1900 s
=========Thermal Cap[pxa1936ff]==========
time temp CPU0 CPU4 GC2D GC3D DDR
855 42000 416000 832000 312000 156000 416000
856 44000 624000 1057000 78000 156000 416000
857 46000 832000 1526000 78000 156000 528000
858 50000 416000 624000 78000 832000 416000
859 50000 416000 624000 78000 624000 528000
860 49000 416000 624000 78000 624000 312000
861 49000 624000 1057000 78000 624000 416000
862 50000 416000 624000 78000 624000 312000
863 50000 416000 624000 78000 312000 312000
864 49000 624000 832000 78000 312000 312000
865 49000 416000 624000 78000 312000 416000
866 48000 416000 624000 78000 156000 312000
867 48000 416000 624000 78000 156000 416000
868 48000 416000 624000 78000 312000 312000
869 48000 624000 832000 78000 156000 528000
870 48000 624000 832000 78000 624000 416000
871 49000 832000 1526000 78000 156000 528000
873 48000 416000 624000 78000 156000 312000
874 49000 416000 832000 78000 312000 416000
875 48000 416000 624000 78000 156000 312000
876 48000 416000 624000 78000 156000 312000
877 48000 416000 624000 78000 156000 312000
878 48000 416000 624000 78000 312000 312000
879 48000 416000 624000 78000 312000 312000
880 49000 416000 624000 78000 624000 312000
881 48000 416000 624000 78000 624000 312000
882 50000 416000 624000 78000 312000 312000
883 50000 624000 832000 78000 624000 416000
884 50000 624000 832000 78000 832000 528000
885 50000 416000 624000 78000 624000 416000
886 49000 416000 624000 78000 156000 312000
887 48000 416000 416000 78000 156000 312000
888 48000 624000 832000 78000 156000 416000
889 48000 416000 624000 78000 156000 312000
890 48000 416000 624000 78000 156000 312000
891 48000 624000 832000 78000 156000 416000
892 48000 416000 624000 78000 156000 312000
894 48000 416000 624000 78000 312000 416000
895 50000 416000 624000 78000 312000 312000
896 49000 416000 624000 78000 312000 312000
897 49000 416000 624000 78000 312000 312000
898 49000 416000 624000 78000 312000 312000
899 49000 416000 624000 78000 156000 416000
900 49000 416000 624000 78000 312000 312000
901 49000 416000 624000 78000 312000 312000
902 48000 416000 624000 78000 156000 416000
903 48000 416000 624000 78000 156000 312000
904 48000 624000 832000 78000 156000 416000
905 48000 416000 624000 78000 312000 416000
906 49000 416000 624000 78000 156000 416000
907 48000 416000 624000 78000 312000 416000
908 49000 416000 624000 78000 312000 416000
909 50000 416000 832000 78000 624000 528000
910 48000 624000 832000 78000 156000 416000
911 49000 416000 624000 78000 312000 312000
912 48000 416000 624000 78000 156000 312000
914 48000 416000 832000 78000 156000 312000
915 49000 416000 624000 78000 156000 312000
916 48000 416000 624000 78000 156000 416000
917 49000 416000 624000 78000 156000 312000
918 49000 416000 624000 78000 312000 312000
919 49000 416000 624000 78000 624000 312000
920 50000 416000 832000 78000 624000 312000
921 50000 416000 624000 78000 156000 312000
922 49000 624000 832000 78000 312000 528000
923 50000 416000 624000 78000 312000 312000
924 49000 624000 832000 78000 624000 416000
925 50000 416000 624000 78000 624000 312000
926 50000 416000 624000 78000 312000 416000
927 50000 416000 624000 78000 156000 312000
928 49000 624000 832000 78000 312000 416000
929 49000 416000 624000 78000 312000 312000
930 49000 416000 624000 78000 156000 312000
931 49000 416000 624000 78000 156000 312000
932 48000 624000 832000 78000 156000 528000
933 48000 416000 624000 78000 156000 312000
935 49000 624000 624000 78000 312000 416000
936 49000 624000 832000 78000 312000 312000
937 49000 416000 832000 78000 312000 528000
938 49000 416000 624000 78000 312000 312000
939 49000 624000 832000 78000 312000 416000
940 48000 416000 624000 78000 156000 312000
941 49000 624000 832000 78000 312000 416000
942 49000 416000 624000 78000 312000 312000
943 50000 624000 832000 78000 156000 416000
